id,display_name,works_api_url,h_index,works_count,cited_by_count,country_code
https://openalex.org/A5000035181,Pierre‐Yves Boëlle,https://api.openalex.org/works?filter=author.id:A5000035181,69,531,20722,FR
https://openalex.org/A5000114720,Mick Watson,https://api.openalex.org/works?filter=author.id:A5000114720,54,472,12842,GB
https://openalex.org/A5000246394,Jeffrey F. Cohn,https://api.openalex.org/works?filter=author.id:A5000246394,97,445,41267,US
https://openalex.org/A5000162290,Zhihui Dai,https://api.openalex.org/works?filter=author.id:A5000162290,74,349,18494,CN
https://openalex.org/A5000083284,Thierry Poibeau,https://api.openalex.org/works?filter=author.id:A5000083284,22,338,1729,FR
https://openalex.org/A5000127146,Andrew J. Hoffman,https://api.openalex.org/works?filter=author.id:A5000127146,48,311,10622,US
https://openalex.org/A5000209112,Francesco Aletta,https://api.openalex.org/works?filter=author.id:A5000209112,40,244,5544,GB
https://openalex.org/A5000196398,Benjamin Leon Bodirsky,https://api.openalex.org/works?filter=author.id:A5000196398,58,203,20201,
https://openalex.org/A5000136720,C. Yeh,https://api.openalex.org/works?filter=author.id:A5000136720,33,193,4678,US
https://openalex.org/A5000098385,Susan Watt,https://api.openalex.org/works?filter=author.id:A5000098385,36,154,3277,AU
https://openalex.org/A5000161232,Tomohiro Fujita,https://api.openalex.org/works?filter=author.id:A5000161232,27,149,2672,JP
https://openalex.org/A5000062069,Guojun Gan,https://api.openalex.org/works?filter=author.id:A5000062069,23,139,3893,CN
https://openalex.org/A5000066138,Markus Brede,https://api.openalex.org/works?filter=author.id:A5000066138,22,130,1686,GB
https://openalex.org/A5000107760,Bruce Blumberg,https://api.openalex.org/works?filter=author.id:A5000107760,28,124,3334,
https://openalex.org/A5000073913,Gillian Smith,https://api.openalex.org/works?filter=author.id:A5000073913,24,118,2272,US
https://openalex.org/A5000107225,Jae Eun Chung,https://api.openalex.org/works?filter=author.id:A5000107225,23,117,2382,US
https://openalex.org/A5000204548,Xiaopeng Ji,https://api.openalex.org/works?filter=author.id:A5000204548,22,104,1512,CN
https://openalex.org/A5000212688,Ling Yuan,https://api.openalex.org/works?filter=author.id:A5000212688,12,102,643,CN
https://openalex.org/A5000038347,Maxwell Young,https://api.openalex.org/works?filter=author.id:A5000038347,16,100,1069,US
https://openalex.org/A5000159830,Sriganesh Madhvanath,https://api.openalex.org/works?filter=author.id:A5000159830,21,75,1603,US
https://openalex.org/A5000005989,Olga Kunina‐Habenicht,https://api.openalex.org/works?filter=author.id:A5000005989,21,69,1728,DE
https://openalex.org/A5000092386,Victoria D. Alexander,https://api.openalex.org/works?filter=author.id:A5000092386,20,69,2549,
https://openalex.org/A5000176068,Cassandra M. Chapman,https://api.openalex.org/works?filter=author.id:A5000176068,18,69,1329,AU
https://openalex.org/A5000188096,Shrimai Prabhumoye,https://api.openalex.org/works?filter=author.id:A5000188096,13,69,1692,
https://openalex.org/A5000176873,Ornella Mich,https://api.openalex.org/works?filter=author.id:A5000176873,14,66,1198,IT
https://openalex.org/A5000200187,Deyin Yao,https://api.openalex.org/works?filter=author.id:A5000200187,30,66,4198,CN
https://openalex.org/A5000030011,Júlia Komjáthy,https://api.openalex.org/works?filter=author.id:A5000030011,10,65,289,NL
https://openalex.org/A5000149877,Sipeng Chen,https://api.openalex.org/works?filter=author.id:A5000149877,18,65,1123,CN
https://openalex.org/A5000234165,Jin-Hua Xu,https://api.openalex.org/works?filter=author.id:A5000234165,30,52,3297,CN
https://openalex.org/A5000072934,Hessah A. Alsalamah,https://api.openalex.org/works?filter=author.id:A5000072934,12,47,486,SA
https://openalex.org/A5000146150,Christopher D. Wirz,https://api.openalex.org/works?filter=author.id:A5000146150,16,47,1068,US
https://openalex.org/A5000240820,Timothy Schmutte,https://api.openalex.org/works?filter=author.id:A5000240820,16,44,1433,US
https://openalex.org/A5000149246,Kuniaki Yanagisawa,https://api.openalex.org/works?filter=author.id:A5000149246,10,41,343,JP
https://openalex.org/A5000182407,María Idalí Torres,https://api.openalex.org/works?filter=author.id:A5000182407,14,40,654,US
https://openalex.org/A5000245456,Cezary Ziemlicki,https://api.openalex.org/works?filter=author.id:A5000245456,15,38,959,FR
https://openalex.org/A5000110965,Jiarong Xie,https://api.openalex.org/works?filter=author.id:A5000110965,11,34,429,CN
https://openalex.org/A5000039263,Jyoti Singh Kirar,https://api.openalex.org/works?filter=author.id:A5000039263,9,32,226,IN
https://openalex.org/A5000229744,Eric Fernandes de Mello Araújo,https://api.openalex.org/works?filter=author.id:A5000229744,6,30,138,US
https://openalex.org/A5000100329,Disa Mhembere,https://api.openalex.org/works?filter=author.id:A5000100329,8,28,358,US
https://openalex.org/A5000132222,Ariane Droin,https://api.openalex.org/works?filter=author.id:A5000132222,8,27,267,
https://openalex.org/A5000031081,Thomas A. Langlois,https://api.openalex.org/works?filter=author.id:A5000031081,4,23,110,US
https://openalex.org/A5000027643,Kevin Padrez,https://api.openalex.org/works?filter=author.id:A5000027643,13,20,1479,US
https://openalex.org/A5000096589,Sorathan Chaturapruek,https://api.openalex.org/works?filter=author.id:A5000096589,9,16,378,
https://openalex.org/A5000213324,Arun Frey,https://api.openalex.org/works?filter=author.id:A5000213324,9,16,2106,
https://openalex.org/A5000010272,Lewys Brace,https://api.openalex.org/works?filter=author.id:A5000010272,6,15,430,GB
https://openalex.org/A5000127250,Kirill Tokarev,https://api.openalex.org/works?filter=author.id:A5000127250,5,10,115,US
https://openalex.org/A5000077728,Sahoko Yui,https://api.openalex.org/works?filter=author.id:A5000077728,8,9,180,US
https://openalex.org/A5000096333,Aden Goolsbee,https://api.openalex.org/works?filter=author.id:A5000096333,2,3,95,US
https://openalex.org/A5000056112,Jennifer E Abel,https://api.openalex.org/works?filter=author.id:A5000056112,2,2,33,
https://openalex.org/A5000247005,Longjun Sun,https://api.openalex.org/works?filter=author.id:A5000247005,1,1,22,CN
https://openalex.org/A5000327528,Milind Tambe,https://api.openalex.org/works?filter=author.id:A5000327528,74,846,23182,US
https://openalex.org/A5000454484,Tsuhan Chen,https://api.openalex.org/works?filter=author.id:A5000454484,61,517,20887,SG
https://openalex.org/A5000255099,Arnd Doerfler,https://api.openalex.org/works?filter=author.id:A5000255099,50,387,8769,DE
https://openalex.org/A5000424744,John A. Bargh,https://api.openalex.org/works?filter=author.id:A5000424744,101,315,67148,US
https://openalex.org/A5000465145,Marijn de Bruin,https://api.openalex.org/works?filter=author.id:A5000465145,45,266,7924,US
https://openalex.org/A5000376962,Brian J. McGill,https://api.openalex.org/works?filter=author.id:A5000376962,69,250,29438,
https://openalex.org/A5000403961,Nguyễn Xuân Vinh,https://api.openalex.org/works?filter=author.id:A5000403961,30,247,5962,US
https://openalex.org/A5000415140,John H. Freeman,https://api.openalex.org/works?filter=author.id:A5000415140,47,243,17976,US
https://openalex.org/A5000350723,Zoe Marshman,https://api.openalex.org/works?filter=author.id:A5000350723,39,236,4168,GB
https://openalex.org/A5000272110,Alfredo Ferro,https://api.openalex.org/works?filter=author.id:A5000272110,36,225,3721,IT
https://openalex.org/A5000474356,Nan Cao,https://api.openalex.org/works?filter=author.id:A5000474356,43,220,5337,CN
https://openalex.org/A5000306645,Jean‐Marc Hero,https://api.openalex.org/works?filter=author.id:A5000306645,45,219,9116,AU
https://openalex.org/A5000330574,Anna Förster,https://api.openalex.org/works?filter=author.id:A5000330574,20,179,2318,DE
https://openalex.org/A5000503111,Daniel Z. Sui,https://api.openalex.org/works?filter=author.id:A5000503111,41,166,7906,US
https://openalex.org/A5000301881,Susannah J. Tye,https://api.openalex.org/works?filter=author.id:A5000301881,36,147,3274,US
https://openalex.org/A5000419869,Suoying He,https://api.openalex.org/works?filter=author.id:A5000419869,32,138,2901,CN
https://openalex.org/A5000264005,Yuval Emek,https://api.openalex.org/works?filter=author.id:A5000264005,21,131,1608,IL
https://openalex.org/A5000465689,Carlo Giovanni Camarda,https://api.openalex.org/works?filter=author.id:A5000465689,18,118,2031,FR
https://openalex.org/A5000474293,Akrivi Vlachou,https://api.openalex.org/works?filter=author.id:A5000474293,23,115,1880,GR
https://openalex.org/A5000465232,Simon Munzert,https://api.openalex.org/works?filter=author.id:A5000465232,21,113,9044,DE
https://openalex.org/A5000440246,Gabriel de Oliveira Ramos,https://api.openalex.org/works?filter=author.id:A5000440246,17,108,1317,US
https://openalex.org/A5000328392,Clarissa Pinto Pizarro de Freitas,https://api.openalex.org/works?filter=author.id:A5000328392,14,106,641,BR
https://openalex.org/A5000497674,Matthew B. Ruby,https://api.openalex.org/works?filter=author.id:A5000497674,25,86,4230,AU
https://openalex.org/A5000248896,David P. Reed,https://api.openalex.org/works?filter=author.id:A5000248896,17,83,3782,US
https://openalex.org/A5000447901,Sébastien Derégnaucourt,https://api.openalex.org/works?filter=author.id:A5000447901,21,73,1341,FR
https://openalex.org/A5000491019,Matej Martinc,https://api.openalex.org/works?filter=author.id:A5000491019,12,70,605,SI
https://openalex.org/A5000290451,Bin-Bin Gao,https://api.openalex.org/works?filter=author.id:A5000290451,17,68,1650,CN
https://openalex.org/A5000443214,Niki Kilbertus,https://api.openalex.org/works?filter=author.id:A5000443214,14,68,1022,
https://openalex.org/A5000251403,Illés J. Farkas,https://api.openalex.org/works?filter=author.id:A5000251403,25,64,15498,
https://openalex.org/A5000326315,Jennifer Hadden,https://api.openalex.org/works?filter=author.id:A5000326315,12,58,1103,US
https://openalex.org/A5000274622,Joakim Sturup,https://api.openalex.org/works?filter=author.id:A5000274622,21,56,975,SE
https://openalex.org/A5000472771,Florian Hönig,https://api.openalex.org/works?filter=author.id:A5000472771,19,55,1329,
https://openalex.org/A5000479895,David Contreras Bárcena,https://api.openalex.org/works?filter=author.id:A5000479895,6,47,192,ES
https://openalex.org/A5000399565,Corine S. Meppelink,https://api.openalex.org/works?filter=author.id:A5000399565,15,32,1211,NL
https://openalex.org/A5000428259,Felice T. Sun,https://api.openalex.org/works?filter=author.id:A5000428259,23,28,4536,
https://openalex.org/A5000408018,Marc-André Schulz,https://api.openalex.org/works?filter=author.id:A5000408018,9,27,579,DE
https://openalex.org/A5000351388,Stefanie Rost,https://api.openalex.org/works?filter=author.id:A5000351388,11,26,3332,US
https://openalex.org/A5000361569,Erika Weisz,https://api.openalex.org/works?filter=author.id:A5000361569,10,21,1367,US
https://openalex.org/A5000374826,Beatriz Zapata,https://api.openalex.org/works?filter=author.id:A5000374826,10,19,368,CL
https://openalex.org/A5000299352,Timm Meyer,https://api.openalex.org/works?filter=author.id:A5000299352,7,17,433,DE
https://openalex.org/A5000274117,Joel Carlson,https://api.openalex.org/works?filter=author.id:A5000274117,10,16,454,KR
https://openalex.org/A5000331865,Santiago García-Gil,https://api.openalex.org/works?filter=author.id:A5000331865,5,12,125,ES
https://openalex.org/A5000261472,Silvia Castellazzi,https://api.openalex.org/works?filter=author.id:A5000261472,3,11,43,IT
https://openalex.org/A5000495647,Guangcan Mai,https://api.openalex.org/works?filter=author.id:A5000495647,6,11,338,HK
https://openalex.org/A5000279397,Anton Saarimaki,https://api.openalex.org/works?filter=author.id:A5000279397,5,9,713,CA
https://openalex.org/A5000296849,Negar Khodarahmi,https://api.openalex.org/works?filter=author.id:A5000296849,2,9,134,CA
https://openalex.org/A5000431663,Alejandra Regla-Vargas,https://api.openalex.org/works?filter=author.id:A5000431663,4,9,145,US
https://openalex.org/A5000431135,Samrat Bose,https://api.openalex.org/works?filter=author.id:A5000431135,3,5,86,GB
https://openalex.org/A5000317708,Sebastien Vandenheste,https://api.openalex.org/works?filter=author.id:A5000317708,1,1,98,GB
https://openalex.org/A5000365298,Jietong Zhou,https://api.openalex.org/works?filter=author.id:A5000365298,1,1,20,CN
https://openalex.org/A5000706062,Matcheri S. Keshavan,https://api.openalex.org/works?filter=author.id:A5000706062,121,1505,63740,US
https://openalex.org/A5000582109,Zibin Zheng,https://api.openalex.org/works?filter=author.id:A5000582109,83,675,34138,CN
https://openalex.org/A5000772564,Lars A. Carlson,https://api.openalex.org/works?filter=author.id:A5000772564,78,395,20404,SE
https://openalex.org/A5000619566,Giovanni Russo,https://api.openalex.org/works?filter=author.id:A5000619566,37,390,5265,IT
https://openalex.org/A5000705557,Harold Thimbleby,https://api.openalex.org/works?filter=author.id:A5000705557,35,378,5597,GB
https://openalex.org/A5000597416,Steven Pinker,https://api.openalex.org/works?filter=author.id:A5000597416,81,325,46714,
https://openalex.org/A5000625068,Isidro F. Aguillo,https://api.openalex.org/works?filter=author.id:A5000625068,25,250,2680,BR
https://openalex.org/A5000755272,Alex F. Chen,https://api.openalex.org/works?filter=author.id:A5000755272,53,241,9393,CA
https://openalex.org/A5000572264,Yaohua Mai,https://api.openalex.org/works?filter=author.id:A5000572264,42,225,7077,CN
https://openalex.org/A5000586315,Shulan Hsieh,https://api.openalex.org/works?filter=author.id:A5000586315,27,224,2625,TW
https://openalex.org/A5000602483,Gergely Röst,https://api.openalex.org/works?filter=author.id:A5000602483,26,200,2501,HU
https://openalex.org/A5000637036,Mandeep K. Dhami,https://api.openalex.org/works?filter=author.id:A5000637036,36,198,4077,IN
https://openalex.org/A5000646126,Abbas F. Almulla,https://api.openalex.org/works?filter=author.id:A5000646126,30,193,2766,TH
https://openalex.org/A5000716832,Paul Dargusch,https://api.openalex.org/works?filter=author.id:A5000716832,34,176,4534,CA
https://openalex.org/A5000606479,Stefan Seifert,https://api.openalex.org/works?filter=author.id:A5000606479,33,171,3516,DE
https://openalex.org/A5000711679,Gillian K. Hadfield,https://api.openalex.org/works?filter=author.id:A5000711679,33,153,3853,US
https://openalex.org/A5000665508,Coady Wing,https://api.openalex.org/works?filter=author.id:A5000665508,27,147,4927,US
https://openalex.org/A5000515781,Cristina Godinho,https://api.openalex.org/works?filter=author.id:A5000515781,22,131,2060,
https://openalex.org/A5000591994,Noel A. Card,https://api.openalex.org/works?filter=author.id:A5000591994,42,131,14836,US
https://openalex.org/A5000705574,Jessica Gottlieb,https://api.openalex.org/works?filter=author.id:A5000705574,18,114,1238,US
https://openalex.org/A5000536361,Nikolaos Mavridis,https://api.openalex.org/works?filter=author.id:A5000536361,24,101,2967,US
https://openalex.org/A5000684736,Jungseock Joo,https://api.openalex.org/works?filter=author.id:A5000684736,24,85,2125,US
https://openalex.org/A5000565252,Maxi Miciak,https://api.openalex.org/works?filter=author.id:A5000565252,20,82,1827,CA
https://openalex.org/A5000727550,Yamile Bocanegra,https://api.openalex.org/works?filter=author.id:A5000727550,21,76,1421,US
https://openalex.org/A5000711834,Yoni Ryan,https://api.openalex.org/works?filter=author.id:A5000711834,12,67,787,
https://openalex.org/A5000547643,Jiamin Huang,https://api.openalex.org/works?filter=author.id:A5000547643,12,64,509,US
https://openalex.org/A5000683102,Yasmina Okan,https://api.openalex.org/works?filter=author.id:A5000683102,18,59,1493,ES
https://openalex.org/A5000725697,Joanna Strycharz,https://api.openalex.org/works?filter=author.id:A5000725697,18,58,1105,NL
https://openalex.org/A5000587937,Monica McDermott,https://api.openalex.org/works?filter=author.id:A5000587937,14,57,1401,US
https://openalex.org/A5000762852,Abolfazl Bahrami,https://api.openalex.org/works?filter=author.id:A5000762852,15,56,755,IR
https://openalex.org/A5000731446,Bharath Ganesh,https://api.openalex.org/works?filter=author.id:A5000731446,15,51,1093,NL
https://openalex.org/A5000613714,Amaia Salvador,https://api.openalex.org/works?filter=author.id:A5000613714,17,41,1715,DE
https://openalex.org/A5000725688,Denis Yarats,https://api.openalex.org/works?filter=author.id:A5000725688,21,36,4450,
https://openalex.org/A5000539772,Jessica Nelson,https://api.openalex.org/works?filter=author.id:A5000539772,9,35,788,US
https://openalex.org/A5000522111,Hongyao Ma,https://api.openalex.org/works?filter=author.id:A5000522111,9,34,297,US
https://openalex.org/A5000540315,Matteo Gerosa,https://api.openalex.org/works?filter=author.id:A5000540315,13,32,1032,IT
https://openalex.org/A5000689165,Shengxiang Hu,https://api.openalex.org/works?filter=author.id:A5000689165,7,32,179,CN
https://openalex.org/A5000640231,Gloria Zen,https://api.openalex.org/works?filter=author.id:A5000640231,14,30,720,IT
https://openalex.org/A5000761697,Stephanie Wegscheider,https://api.openalex.org/works?filter=author.id:A5000761697,8,21,462,DE
https://openalex.org/A5000767405,Sonia Giebel,https://api.openalex.org/works?filter=author.id:A5000767405,6,20,193,DE
https://openalex.org/A5000777837,Shibo Guo,https://api.openalex.org/works?filter=author.id:A5000777837,10,20,233,CN
https://openalex.org/A5000508033,Jon Gillick,https://api.openalex.org/works?filter=author.id:A5000508033,9,18,222,GB
https://openalex.org/A5000533982,Ryan Hyon,https://api.openalex.org/works?filter=author.id:A5000533982,6,17,283,US
https://openalex.org/A5000574862,Qing-Qin Chen,https://api.openalex.org/works?filter=author.id:A5000574862,11,15,686,CN
https://openalex.org/A5000691656,Christoph Achammer,https://api.openalex.org/works?filter=author.id:A5000691656,4,11,95,
https://openalex.org/A5000527050,Isabella Loaiza,https://api.openalex.org/works?filter=author.id:A5000527050,3,10,32,US
https://openalex.org/A5000519105,Luis Hernández-Barraza,https://api.openalex.org/works?filter=author.id:A5000519105,5,5,65,SG
https://openalex.org/A5000530634,Colton Padden,https://api.openalex.org/works?filter=author.id:A5000530634,3,3,353,US
https://openalex.org/A5000720031,Sang-Hoon Rhee,https://api.openalex.org/works?filter=author.id:A5000720031,2,2,18,
https://openalex.org/A5000732454,Luke W. Sagers,https://api.openalex.org/works?filter=author.id:A5000732454,2,2,31,
https://openalex.org/A5000798681,Longbing Cao,https://api.openalex.org/works?filter=author.id:A5000798681,60,658,13999,KR
https://openalex.org/A5000930617,Francesca Gino,https://api.openalex.org/works?filter=author.id:A5000930617,83,424,24403,
https://openalex.org/A5000829187,George Lakoff,https://api.openalex.org/works?filter=author.id:A5000829187,77,347,75570,
https://openalex.org/A5000834239,Shaolei Ren,https://api.openalex.org/works?filter=author.id:A5000834239,37,296,5109,US
https://openalex.org/A5000877972,Alicia Fernández,https://api.openalex.org/works?filter=author.id:A5000877972,44,247,8800,US
https://openalex.org/A5000861569,Kun Zhu,https://api.openalex.org/works?filter=author.id:A5000861569,37,239,5163,CN
https://openalex.org/A5000925369,Nicolas Maudet,https://api.openalex.org/works?filter=author.id:A5000925369,29,228,3619,FR
https://openalex.org/A5001027770,Reiji Suzuki,https://api.openalex.org/works?filter=author.id:A5001027770,13,209,1487,JP
https://openalex.org/A5000892313,Gerhard Reinelt,https://api.openalex.org/works?filter=author.id:A5000892313,39,178,8690,
https://openalex.org/A5001022230,Yongmin Ma,https://api.openalex.org/works?filter=author.id:A5001022230,28,161,2974,RU
https://openalex.org/A5000797422,Peter Goldsmith,https://api.openalex.org/works?filter=author.id:A5000797422,22,145,1787,US
https://openalex.org/A5000969982,Linyuan Lü,https://api.openalex.org/works?filter=author.id:A5000969982,36,136,13569,CN
https://openalex.org/A5000878033,Victoria Booth,https://api.openalex.org/works?filter=author.id:A5000878033,26,128,1824,US
https://openalex.org/A5000949710,Aris Anagnostopoulos,https://api.openalex.org/works?filter=author.id:A5000949710,24,114,3065,IT
https://openalex.org/A5000830106,Heinrich H. Nax,https://api.openalex.org/works?filter=author.id:A5000830106,15,112,2520,CH
https://openalex.org/A5000881615,Susanna Öhman,https://api.openalex.org/works?filter=author.id:A5000881615,17,100,1077,
https://openalex.org/A5000890588,Kurt A. Carlson,https://api.openalex.org/works?filter=author.id:A5000890588,22,99,1940,US
https://openalex.org/A5000780442,Wen-Huang Cheng,https://api.openalex.org/works?filter=author.id:A5000780442,17,94,902,TW
https://openalex.org/A5000802300,Thierry Brunelle,https://api.openalex.org/works?filter=author.id:A5000802300,14,90,800,FR
https://openalex.org/A5001023087,Zhen Huang,https://api.openalex.org/works?filter=author.id:A5001023087,17,88,974,CN
https://openalex.org/A5001014862,Steven de Jong,https://api.openalex.org/works?filter=author.id:A5001014862,21,85,1202,NL
https://openalex.org/A5000893383,Stéfanie André,https://api.openalex.org/works?filter=author.id:A5000893383,15,81,875,
https://openalex.org/A5000934751,Szabolcs Számadó,https://api.openalex.org/works?filter=author.id:A5000934751,22,74,1760,HU
https://openalex.org/A5000920709,Andrés Fielbaum,https://api.openalex.org/works?filter=author.id:A5000920709,16,59,926,AU
https://openalex.org/A5000852169,Prashanth Vijayaraghavan,https://api.openalex.org/works?filter=author.id:A5000852169,11,54,515,
https://openalex.org/A5001013036,Leonid Tiokhin,https://api.openalex.org/works?filter=author.id:A5001013036,17,49,1314,NL
https://openalex.org/A5000925027,Rebecca Glauber,https://api.openalex.org/works?filter=author.id:A5000925027,20,45,1806,
https://openalex.org/A5000824875,Jianfeng Zheng,https://api.openalex.org/works?filter=author.id:A5000824875,12,35,449,CN
https://openalex.org/A5001022240,Javier Fumanal-Idocin,https://api.openalex.org/works?filter=author.id:A5001022240,8,30,252,GB
https://openalex.org/A5001010779,Benoît de Courson,https://api.openalex.org/works?filter=author.id:A5001010779,6,29,164,
https://openalex.org/A5000985945,Wouter Favoreel,https://api.openalex.org/works?filter=author.id:A5000985945,12,28,1125,BE
https://openalex.org/A5000969043,Rumman Chowdhury,https://api.openalex.org/works?filter=author.id:A5000969043,7,21,533,US
https://openalex.org/A5000901378,Zouhair Laarraf,https://api.openalex.org/works?filter=author.id:A5000901378,5,19,86,
https://openalex.org/A5000909320,Jennifer Crotty,https://api.openalex.org/works?filter=author.id:A5000909320,5,18,66,
https://openalex.org/A5000925107,Wenjia Joyce Zhao,https://api.openalex.org/works?filter=author.id:A5000925107,8,17,239,CN
https://openalex.org/A5000874976,Guo-Hua Mu,https://api.openalex.org/works?filter=author.id:A5000874976,6,16,195,CN
https://openalex.org/A5000986617,Ryzen Benson,https://api.openalex.org/works?filter=author.id:A5000986617,4,15,69,US
https://openalex.org/A5000791692,Pamela Verma,https://api.openalex.org/works?filter=author.id:A5000791692,6,12,1180,
https://openalex.org/A5000807690,Chrysovalantis Karagkounis,https://api.openalex.org/works?filter=author.id:A5000807690,3,11,123,GR
https://openalex.org/A5000911619,Ofri Raviv,https://api.openalex.org/works?filter=author.id:A5000911619,6,11,302,IL
https://openalex.org/A5001020063,Jade Philipoom,https://api.openalex.org/works?filter=author.id:A5001020063,6,10,575,US
https://openalex.org/A5000878333,Michelle M. Schroeder,https://api.openalex.org/works?filter=author.id:A5000878333,4,9,98,ZA
https://openalex.org/A5000885413,Tamir Epstein,https://api.openalex.org/works?filter=author.id:A5000885413,5,8,365,IL
https://openalex.org/A5000797093,Emily Jenkins,https://api.openalex.org/works?filter=author.id:A5000797093,4,7,369,AU
https://openalex.org/A5000823103,Daniel B. Morrell,https://api.openalex.org/works?filter=author.id:A5000823103,5,7,196,AU
https://openalex.org/A5000943764,Muhsin Yesilada,https://api.openalex.org/works?filter=author.id:A5000943764,5,6,246,GB
https://openalex.org/A5001015496,Qingxiang An,https://api.openalex.org/works?filter=author.id:A5001015496,3,6,151,MO
https://openalex.org/A5000872280,Anna Połeć,https://api.openalex.org/works?filter=author.id:A5000872280,2,4,34,PL
https://openalex.org/A5000967524,Srijita Das,https://api.openalex.org/works?filter=author.id:A5000967524,3,3,112,US
https://openalex.org/A5000950966,Zhaoying V. Liu,https://api.openalex.org/works?filter=author.id:A5000950966,1,1,11,US
https://openalex.org/A5001227032,Fausto Giunchiglia,https://api.openalex.org/works?filter=author.id:A5001227032,51,597,15963,IT
https://openalex.org/A5001212991,Baiying Lei,https://api.openalex.org/works?filter=author.id:A5001212991,55,484,12187,CN
https://openalex.org/A5001213992,Tze Chien Sum,https://api.openalex.org/works?filter=author.id:A5001213992,100,439,41584,SG
https://openalex.org/A5001223332,Ana C. Andreazza,https://api.openalex.org/works?filter=author.id:A5001223332,64,386,15783,CA
https://openalex.org/A5001066958,Timotéo Carletti,https://api.openalex.org/works?filter=author.id:A5001066958,27,282,2818,BE
https://openalex.org/A5001117119,Hirokazu Doi,https://api.openalex.org/works?filter=author.id:A5001117119,27,259,2388,JP
https://openalex.org/A5001055925,Shunji Mugikura,https://api.openalex.org/works?filter=author.id:A5001055925,39,254,5469,JP
https://openalex.org/A5001092236,Mu Zhang,https://api.openalex.org/works?filter=author.id:A5001092236,27,243,2464,CN
https://openalex.org/A5001164371,Matthew Levendusky,https://api.openalex.org/works?filter=author.id:A5001164371,36,225,12447,US
https://openalex.org/A5001205723,Jiahui Yu,https://api.openalex.org/works?filter=author.id:A5001205723,38,204,12750,MO
https://openalex.org/A5001094226,Pranav Rajpurkar,https://api.openalex.org/works?filter=author.id:A5001094226,47,199,28575,US
https://openalex.org/A5001130167,Richard A. Blythe,https://api.openalex.org/works?filter=author.id:A5001130167,30,194,5175,AU
https://openalex.org/A5001137039,Tine De Moor,https://api.openalex.org/works?filter=author.id:A5001137039,25,176,2353,NL
https://openalex.org/A5001187304,Catherine H. Tinsley,https://api.openalex.org/works?filter=author.id:A5001187304,33,141,4825,US
https://openalex.org/A5001174680,Stefano Teso,https://api.openalex.org/works?filter=author.id:A5001174680,13,115,822,
https://openalex.org/A5001179598,Hung S. Ho,https://api.openalex.org/works?filter=author.id:A5001179598,33,109,4425,US
https://openalex.org/A5001125856,Panagiotis Metaxas,https://api.openalex.org/works?filter=author.id:A5001125856,23,97,2491,GR
https://openalex.org/A5001098032,Glen Nowak,https://api.openalex.org/works?filter=author.id:A5001098032,27,83,4381,US
https://openalex.org/A5001035355,Peter Wulff,https://api.openalex.org/works?filter=author.id:A5001035355,15,78,691,DE
https://openalex.org/A5001160996,Richard Wiener,https://api.openalex.org/works?filter=author.id:A5001160996,8,72,239,
https://openalex.org/A5001027796,James K. Summers,https://api.openalex.org/works?filter=author.id:A5001027796,25,69,3268,US
https://openalex.org/A5001159156,Youqi Li,https://api.openalex.org/works?filter=author.id:A5001159156,13,69,575,CN
https://openalex.org/A5001214979,Francesca Pancotto,https://api.openalex.org/works?filter=author.id:A5001214979,9,69,407,IT
https://openalex.org/A5001127585,Christie Newton,https://api.openalex.org/works?filter=author.id:A5001127585,14,65,787,CA
https://openalex.org/A5001257783,Su Lin Blodgett,https://api.openalex.org/works?filter=author.id:A5001257783,14,65,747,US
https://openalex.org/A5001239123,Andrew P. McAfee,https://api.openalex.org/works?filter=author.id:A5001239123,20,63,6077,
https://openalex.org/A5001242734,Dániel Prinz,https://api.openalex.org/works?filter=author.id:A5001242734,11,61,548,US
https://openalex.org/A5001192084,Lucy Stephenson,https://api.openalex.org/works?filter=author.id:A5001192084,13,45,475,GB
https://openalex.org/A5001081186,Rachel J. Stern,https://api.openalex.org/works?filter=author.id:A5001081186,10,41,390,US
https://openalex.org/A5001195081,Juan Du,https://api.openalex.org/works?filter=author.id:A5001195081,10,41,331,US
https://openalex.org/A5001091754,Shuo Zhang,https://api.openalex.org/works?filter=author.id:A5001091754,10,40,444,CN
https://openalex.org/A5001142907,Sahithi Lakamana,https://api.openalex.org/works?filter=author.id:A5001142907,11,39,389,US
https://openalex.org/A5001032619,Changho Son,https://api.openalex.org/works?filter=author.id:A5001032619,8,37,359,KR
https://openalex.org/A5001198340,Marco Castellani,https://api.openalex.org/works?filter=author.id:A5001198340,7,37,259,US
https://openalex.org/A5001036145,Kristina Doing-Harris,https://api.openalex.org/works?filter=author.id:A5001036145,7,29,266,US
https://openalex.org/A5001141623,Ani Harutyunyan,https://api.openalex.org/works?filter=author.id:A5001141623,8,28,177,
https://openalex.org/A5001033930,Yizhuo Dong,https://api.openalex.org/works?filter=author.id:A5001033930,7,19,499,CN
https://openalex.org/A5001200509,Jakub Pawłowski,https://api.openalex.org/works?filter=author.id:A5001200509,5,18,76,PL
https://openalex.org/A5001225579,Mikhail Sirenko,https://api.openalex.org/works?filter=author.id:A5001225579,6,18,267,NL
https://openalex.org/A5001030322,Nejla Asimovic,https://api.openalex.org/works?filter=author.id:A5001030322,4,14,105,US
https://openalex.org/A5001242126,Katherine B. Curhan,https://api.openalex.org/works?filter=author.id:A5001242126,10,13,1123,
